grid,positionOrder,year,round,driverRef,nationalityDriver,constructorRef,nationalityConstructor,circuitRef,location,country,lat,lng,alt,traction,track_evolution,braking,asphalt_grip,lateral,asphalt_abrasion,tyre_stress,downforce,c1_compound,c2_compound,c3_compound,c4_compound,c5_compound,lapsTotal,race_dist,circuit_length,turns,elevation_change,top_speed,tyre_camber_lim_front,tyre_camber_lim_rear,min_starting_press_front,min_starting_press_rear,month,age,firstDriver
7.0,6.0,2022.0,3.0,ricciardo,0,mclaren,1,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,32,0
4.0,5.0,2022.0,3.0,norris,1,mclaren,1,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,22,1
13.0,6.0,2023.0,3.0,norris,1,mclaren,1,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,23,1
16.0,8.0,2023.0,3.0,piastri,0,mclaren,1,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,22,0
5.0,4.0,2022.0,3.0,hamilton,1,mercedes,1,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,37,1
3.0,2.0,2023.0,3.0,hamilton,1,mercedes,1,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,38,1
6.0,3.0,2022.0,3.0,russell,1,mercedes,1,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,24,0
20.0,10.0,2022.0,3.0,albon,0,williams,1,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,26,1
5.0,12.0,2023.0,3.0,sainz,1,ferrari,1,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,28,0
1.0,1.0,2022.0,3.0,leclerc,1,ferrari,1,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,24,1
8.0,7.0,2022.0,3.0,ocon,1,alpine,1,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,25,1
4.0,3.0,2023.0,3.0,alonso,1,aston_martin,1,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,41,0
19.0,12.0,2022.0,3.0,stroll,0,aston_martin,1,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,23,1
6.0,4.0,2023.0,3.0,stroll,0,aston_martin,1,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,24,1
12.0,8.0,2022.0,3.0,bottas,1,alfa,1,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,32,1
0.0,11.0,2023.0,3.0,bottas,1,alfa,1,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,33,1
14.0,11.0,2022.0,3.0,zhou,0,alfa,1,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,22,0
17.0,9.0,2023.0,3.0,zhou,0,alfa,1,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,23,0
3.0,2.0,2022.0,3.0,perez,0,red_bull,1,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,32,0
0.0,5.0,2023.0,3.0,perez,0,red_bull,1,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,33,0
1.0,1.0,2023.0,3.0,max_verstappen,1,red_bull,1,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,25,1
10.0,7.0,2023.0,3.0,hulkenberg,1,haas,0,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,35,0
11.0,9.0,2022.0,3.0,gasly,1,alphatauri,1,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,26,0
12.0,10.0,2023.0,3.0,tsunoda,0,alphatauri,1,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,22,1
18.0,16.0,2022.0,3.0,latifi,0,williams,1,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,26,0
10.0,17.0,2022.0,3.0,alonso,1,alpine,1,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,40,0
16.0,14.0,2022.0,3.0,kevin_magnussen,1,haas,0,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,29,1
15.0,13.0,2022.0,3.0,mick_schumacher,1,haas,0,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,23,0
13.0,15.0,2022.0,3.0,tsunoda,0,alphatauri,1,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,21,1
18.0,16.0,2023.0,3.0,sargeant,0,williams,1,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,22,0
7.0,20.0,2023.0,3.0,leclerc,1,ferrari,1,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,25,1
11.0,14.0,2023.0,3.0,ocon,1,alpine,1,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,26,1
9.0,13.0,2023.0,3.0,gasly,1,alpine,1,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,27,0
15.0,15.0,2023.0,3.0,de_vries,1,alphatauri,1,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,28,0
9.0,20.0,2022.0,3.0,sainz,1,ferrari,1,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,27,0
8.0,19.0,2023.0,3.0,albon,0,williams,1,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,27,1
17.0,19.0,2022.0,3.0,vettel,1,aston_martin,1,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,34,0
14.0,17.0,2023.0,3.0,kevin_magnussen,1,haas,0,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,30,1
2.0,18.0,2023.0,3.0,russell,1,mercedes,1,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,25,0
2.0,18.0,2022.0,3.0,max_verstappen,1,red_bull,1,albert_park,Melbourne,Australia,-37.8497,144.968,10.0,2.0,4.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,58.0,306.124,5.278,14.0,2.44,326.2,-3.25,-1.75,23.0,21.0,4,24,1
11.0,8.0,2022.0,6.0,norris,1,mclaren,1,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,5,22,1
6.0,5.0,2022.0,6.0,hamilton,1,mercedes,1,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,5,37,1
4.0,2.0,2023.0,7.0,hamilton,1,mercedes,1,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,6,38,1
4.0,3.0,2022.0,6.0,russell,1,mercedes,1,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,5,24,0
12.0,3.0,2023.0,7.0,russell,1,mercedes,1,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,6,25,0
3.0,4.0,2022.0,6.0,sainz,1,ferrari,1,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,5,27,0
2.0,5.0,2023.0,7.0,sainz,1,ferrari,1,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,6,28,0
19.0,11.0,2023.0,7.0,leclerc,1,ferrari,1,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,6,25,1
12.0,7.0,2022.0,6.0,ocon,1,alpine,1,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,5,25,1
6.0,8.0,2023.0,7.0,ocon,1,alpine,1,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,6,26,1
10.0,10.0,2023.0,7.0,gasly,1,alpine,1,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,6,27,0
8.0,7.0,2023.0,7.0,alonso,1,aston_martin,1,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,6,41,0
5.0,6.0,2023.0,7.0,stroll,0,aston_martin,1,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,6,24,1
7.0,6.0,2022.0,6.0,bottas,1,alfa,1,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,5,32,1
13.0,9.0,2023.0,7.0,zhou,0,alfa,1,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,6,24,0
5.0,2.0,2022.0,6.0,perez,0,red_bull,1,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,5,32,0
11.0,4.0,2023.0,7.0,perez,0,red_bull,1,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,6,33,0
2.0,1.0,2022.0,6.0,max_verstappen,1,red_bull,1,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,5,24,1
1.0,1.0,2023.0,7.0,max_verstappen,1,red_bull,1,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,6,25,1
15.0,12.0,2023.0,7.0,tsunoda,0,alphatauri,1,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,6,23,1
9.0,12.0,2022.0,6.0,ricciardo,0,mclaren,1,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,5,32,0
3.0,17.0,2023.0,7.0,norris,1,mclaren,1,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,6,23,1
9.0,13.0,2023.0,7.0,piastri,0,mclaren,1,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,6,22,0
18.0,16.0,2023.0,7.0,albon,0,williams,1,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,6,27,1
20.0,20.0,2023.0,7.0,sargeant,0,williams,1,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,6,22,0
20.0,9.0,2022.0,6.0,alonso,1,alpine,1,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,5,40,0
16.0,11.0,2022.0,6.0,vettel,1,aston_martin,1,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,5,34,0
17.0,15.0,2022.0,6.0,stroll,0,aston_martin,1,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,5,23,1
16.0,19.0,2023.0,7.0,bottas,1,alfa,1,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,6,33,1
7.0,15.0,2023.0,7.0,hulkenberg,1,haas,0,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,6,35,0
17.0,18.0,2023.0,7.0,kevin_magnussen,1,haas,0,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,6,30,1
10.0,14.0,2022.0,6.0,mick_schumacher,1,haas,0,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,5,23,0
14.0,13.0,2022.0,6.0,gasly,1,alphatauri,1,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,5,26,0
13.0,10.0,2022.0,6.0,tsunoda,0,alphatauri,1,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,5,22,1
14.0,14.0,2023.0,7.0,de_vries,1,alphatauri,1,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,6,28,0
18.0,18.0,2022.0,6.0,albon,0,williams,1,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,5,26,1
19.0,16.0,2022.0,6.0,latifi,0,williams,1,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,5,26,0
8.0,17.0,2022.0,6.0,kevin_magnussen,1,haas,0,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,5,29,1
1.0,20.0,2022.0,6.0,leclerc,1,ferrari,1,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,5,24,1
15.0,19.0,2022.0,6.0,zhou,0,alfa,1,catalunya,Montmeló,Spain,41.57,2.26111,109.0,3.0,3.0,3.0,3.0,5.0,4.0,5.0,4.0,1.0,1.0,1.0,0.0,0.0,66.0,307.236,4.657,14.0,29.63,307.2,-3.25,-1.75,23.0,20.0,5,22,0
14.0,13.0,2022.0,7.0,ricciardo,0,mclaren,1,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,32,0
5.0,6.0,2022.0,7.0,norris,1,mclaren,1,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,22,1
8.0,8.0,2022.0,7.0,hamilton,1,mercedes,1,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,37,1
5.0,4.0,2023.0,6.0,hamilton,1,mercedes,1,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,38,1
6.0,5.0,2022.0,7.0,russell,1,mercedes,1,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,24,0
8.0,5.0,2023.0,6.0,russell,1,mercedes,1,monaco,Monte-Carlo,Monaco,43.7347,7.42056,7.0,5.0,5.0,2.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,1.0,78.0,260.286,3.337,19.0,41.95,289.0,-3.5,-2.5,21.0,19.5,5,25,0
